total extension (nm),DNA extension (nm),average force (pN),sd force (pN),average bp unzipped,sd bp unzipped
3245,3112.9,9.78342,0.206039,2928.76,26.5653
3246,3113.92,9.7821,0.200238,2930.09,25.8039
3247,3114.93,9.78136,0.194418,2931.34,25.0443
3248,3115.93,9.78118,0.188609,2932.52,24.2905
3249,3116.92,9.78155,0.182842,2933.62,23.5465
3250,3117.91,9.78244,0.177144,2934.66,22.8158
3251,3118.89,9.78383,0.171541,2935.63,22.1017
3252,3119.87,9.78568,0.166058,2936.53,21.4074
3253,3120.84,9.78799,0.160715,2937.38,20.7356
3254,3121.8,9.79071,0.155534,2938.18,20.0889
3255,3122.76,9.79382,0.150531,2938.92,19.4693
3256,3123.71,9.79729,0.145722,2939.62,18.879
3257,3124.66,9.8011,0.141122,2940.27,18.3196
3258,3125.6,9.80522,0.136743,2940.88,17.7925
3259,3126.54,9.80963,0.132594,2941.45,17.2989
3260,3127.48,9.8143,0.128686,2942,16.8399
3261,3128.42,9.8192,0.125025,2942.51,16.4163
3262,3129.35,9.82432,0.121619,2942.99,16.0287
3263,3130.27,9.82963,0.118473,2943.45,15.6776
3264,3131.2,9.83512,0.115591,2943.89,15.3632
3265,3132.12,9.84076,0.112977,2944.31,15.0857
3266,3133.05,9.84653,0.110633,2944.71,14.8452
3267,3133.97,9.85243,0.108562,2945.1,14.6416
3268,3134.89,9.85842,0.106763,2945.47,14.4747
3269,3135.8,9.8645,0.105239,2945.83,14.3443
3270,3136.72,9.87065,0.103989,2946.19,14.2501
3271,3137.64,9.87685,0.103012,2946.54,14.1916
3272,3138.55,9.8831,0.102308,2946.89,14.1687
3273,3139.47,9.88937,0.101876,2947.23,14.1807
3274,3140.38,9.89566,0.101714,2947.57,14.2275
3275,3141.3,9.90195,0.101821,2947.92,14.3087
3276,3142.21,9.90823,0.102197,2948.26,14.424
3277,3143.13,9.91448,0.102839,2948.61,14.5731
3278,3144.05,9.92069,0.103746,2948.97,14.7559
3279,3144.96,9.92686,0.104918,2949.33,14.9724
3280,3145.88,9.93296,0.106355,2949.71,15.2225
3281,3146.8,9.93898,0.108055,2950.09,15.5062
3282,3147.72,9.94491,0.110021,2950.49,15.8238
3283,3148.64,9.95073,0.112251,2950.91,16.1754
3284,3149.56,9.95642,0.114747,2951.34,16.5612
3285,3150.49,9.96198,0.11751,2951.79,16.9815
3286,3151.41,9.96737,0.12054,2952.27,17.4366
3287,3152.34,9.97259,0.123839,2952.77,17.9266
3288,3153.28,9.97761,0.127408,2953.3,18.4518
3289,3154.21,9.98241,0.131245,2953.86,19.0121
3290,3155.15,9.98697,0.135351,2954.46,19.6076
3291,3156.09,9.99126,0.139722,2955.09,20.238
3292,3157.04,9.99526,0.144356,2955.76,20.9028
3293,3157.99,9.99895,0.149247,2956.48,21.6011
3294,3158.94,10.0023,0.154388,2957.25,22.3319
3295,3159.9,10.0053,0.159766,2958.06,23.0936
3296,3160.87,10.0078,0.16537,2958.94,23.8842
3297,3161.84,10.01,0.171181,2959.87,24.7012
3298,3162.82,10.0116,0.177178,2960.87,25.5414
3299,3163.8,10.0128,0.183336,2961.94,26.4012
3300,3164.79,10.0135,0.189623,2963.08,27.2762
3301,3165.79,10.0136,0.196004,2964.29,28.1611
3302,3166.8,10.0131,0.202439,2965.58,29.0502
3303,3167.81,10.0121,0.208881,2966.96,29.9368
3304,3168.83,10.0104,0.215279,2968.41,30.8137
3305,3169.86,10.0081,0.221577,2969.95,31.673
3306,3170.9,10.0052,0.227715,2971.58,32.5062
3307,3171.95,10.0017,0.233629,2973.29,33.3043
3308,3173.01,9.99761,0.239253,2975.07,34.0582
3309,3174.07,9.9929,0.24452,2976.94,34.7584
3310,3175.14,9.98764,0.249362,2978.88,35.3959
3311,3176.22,9.98187,0.253716,2980.89,35.9616
3312,3177.3,9.97563,0.25752,2982.95,36.4473
3313,3178.39,9.969,0.260718,2985.07,36.8456
3314,3179.49,9.96202,0.263263,2987.22,37.1502
3315,3180.58,9.9548,0.265115,2989.41,37.3558
3316,3181.68,9.94739,0.266247,2991.62,37.4591
3317,3182.79,9.9399,0.266639,2993.83,37.4579
3318,3183.89,9.9324,0.266287,2996.03,37.3521
3319,3184.99,9.92499,0.265196,2998.21,37.143
3320,3186.09,9.91774,0.263386,3000.37,36.8336
3321,3187.18,9.91075,0.260885,3002.48,36.4286
3322,3188.27,9.90408,0.257732,3004.54,35.9338
3323,3189.35,9.8978,0.253976,3006.54,35.3562
3324,3190.43,9.89197,0.24967,3008.47,34.704
3325,3191.5,9.88664,0.244874,3010.33,33.9856
3326,3192.57,9.88185,0.239652,3012.1,33.2103
3327,3193.63,9.87762,0.234068,3013.8,32.3871
3328,3194.68,9.87397,0.228187,3015.4,31.5254
3329,3195.73,9.86979,0.220481,3017.3,30.402
3330,3196.78,9.86656,0.212526,3019.06,29.2487
3331,3197.81,9.86425,0.204435,3020.68,28.0811
3332,3198.83,9.86284,0.196309,3022.17,26.913
3333,3199.83,9.8623,0.188235,3023.54,25.7566
3334,3200.83,9.86257,0.180292,3024.79,24.6224
3335,3201.82,9.8636,0.172542,3025.94,23.5188
3336,3202.79,9.86535,0.165039,3026.98,22.453
3337,3203.76,9.86774,0.157824,3027.93,21.4304
3338,3204.72,9.87074,0.150929,3028.8,20.4551
3339,3205.67,9.87428,0.144379,3029.59,19.5299
3340,3206.62,9.8783,0.138188,3030.31,18.6569
3341,3207.56,9.88278,0.132366,3030.96,17.8368
3342,3208.49,9.88765,0.126917,3031.56,17.07
3343,3209.42,9.89287,0.12184,3032.12,16.3561
3344,3210.35,9.89841,0.117132,3032.62,15.6942
3345,3211.27,9.90423,0.112784,3033.09,15.083
3346,3212.19,9.9103,0.108786,3033.52,14.5208
3347,3213.1,9.91659,0.105126,3033.92,14.0058
3348,3214.01,9.92307,0.101792,3034.3,13.5359
3349,3214.92,9.92972,0.0987673,3034.65,13.1089
3350,3215.83,9.93652,0.0960375,3034.98,12.7226
3351,3216.74,9.94346,0.0935861,3035.29,12.3745
3352,3217.64,9.9505,0.091397,3035.58,12.0623
3353,3218.55,9.95764,0.0894537,3035.86,11.7836
3354,3219.45,9.96487,0.08774,3036.13,11.5362
3355,3220.35,9.97217,0.0862399,3036.39,11.3177
3356,3221.25,9.97954,0.0849378,3036.64,11.1259
3357,3222.15,9.98695,0.0838186,3036.88,10.9588
3358,3223.05,9.99441,0.0828681,3037.11,10.8143
3359,3223.95,10.0019,0.0820726,3037.34,10.6905
3360,3224.85,10.0094,0.081419,3037.56,10.5856
3361,3225.74,10.017,0.0808953,3037.78,10.4979
3362,3226.64,10.0246,0.0804901,3038,10.4259
3363,3227.54,10.0322,0.0801928,3038.21,10.3682
3364,3228.44,10.0398,0.0799937,3038.42,10.3233
3365,3229.33,10.0474,0.0798838,3038.63,10.2901
3366,3230.23,10.055,0.0798547,3038.84,10.2674
3367,3231.13,10.0626,0.0798989,3039.05,10.2542
3368,3232.03,10.0702,0.0800093,3039.25,10.2495
3369,3232.92,10.0778,0.0801796,3039.46,10.2525
3370,3233.82,10.0854,0.0804039,3039.67,10.2624
3371,3234.72,10.0929,0.080677,3039.88,10.2784
3372,3235.62,10.1005,0.0809938,3040.08,10.3
3373,3236.52,10.1081,0.08135,3040.29,10.3265
3374,3237.41,10.1156,0.0817415,3040.51,10.3574
3375,3238.31,10.1231,0.0821645,3040.72,10.3922
3376,3239.21,10.1306,0.0826155,3040.93,10.4304
3377,3240.11,10.1381,0.0830914,3041.15,10.4717
3378,3241.01,10.1456,0.0835892,3041.36,10.5155
3379,3241.91,10.153,0.0841062,3041.58,10.5616
3380,3242.81,10.1604,0.0846397,3041.8,10.6096
3381,3243.71,10.1678,0.0851874,3042.03,10.6593
3382,3244.61,10.1752,0.0857471,3042.25,10.7103
3383,3245.51,10.1826,0.0863166,3042.48,10.7623
3384,3246.41,10.1899,0.0868939,3042.71,10.8151
3385,3247.31,10.1972,0.087477,3042.94,10.8686
3386,3248.21,10.2045,0.0880643,3043.17,10.9223
3387,3249.12,10.2117,0.0886538,3043.41,10.9762
3388,3250.02,10.219,0.0892441,3043.65,11.0299
3389,3250.92,10.2262,0.0898333,3043.89,11.0834
3390,3251.82,10.2333,0.09042,3044.13,11.1365
3391,3252.73,10.2405,0.0910028,3044.38,11.1888
3392,3253.63,10.2476,0.09158,3044.63,11.2404
3393,3254.54,10.2547,0.0921504,3044.88,11.2909
3394,3255.44,10.2618,0.0927126,3045.13,11.3403
3395,3256.34,10.2688,0.0932652,3045.38,11.3884
3396,3257.25,10.2759,0.093807,3045.64,11.4351
3397,3258.16,10.2829,0.0943368,3045.9,11.4801
3398,3259.06,10.2898,0.0948533,3046.16,11.5235
3399,3259.97,10.2968,0.0953555,3046.42,11.565
3400,3260.87,10.3037,0.0958423,3046.69,11.6045
3401,3261.78,10.3106,0.0963126,3046.95,11.6419
3402,3262.69,10.3175,0.0967653,3047.22,11.6771
3403,3263.59,10.3244,0.0971996,3047.49,11.7101
3404,3264.5,10.3312,0.0976146,3047.76,11.7406
3405,3265.41,10.3381,0.0980094,3048.03,11.7687
3406,3266.32,10.3449,0.0983832,3048.3,11.7942
3407,3267.23,10.3517,0.0987352,3048.58,11.8171
3408,3268.13,10.3584,0.0990649,3048.85,11.8373
3409,3269.04,10.3652,0.0993716,3049.13,11.8547
3410,3269.95,10.372,0.0996548,3049.41,11.8693
3411,3270.86,10.3787,0.0999139,3049.69,11.8811
3412,3271.77,10.3854,0.100149,3049.96,11.8901
3413,3272.68,10.3921,0.100358,3050.24,11.8961
3414,3273.59,10.3988,0.100543,3050.52,11.8992
3415,3274.5,10.4055,0.100703,3050.8,11.8994
3416,3275.41,10.4122,0.100837,3051.08,11.8967
3417,3276.32,10.4189,0.100945,3051.35,11.8911
3418,3277.23,10.4256,0.101028,3051.63,11.8826
3419,3278.14,10.4323,0.101086,3051.91,11.8712
3420,3279.05,10.4389,0.101118,3052.19,11.857
3421,3279.96,10.4456,0.101125,3052.46,11.8399
3422,3280.87,10.4523,0.101107,3052.74,11.8202
3423,3281.78,10.459,0.101065,3053.01,11.7977
3424,3282.69,10.4656,0.100998,3053.28,11.7727
3425,3283.6,10.4723,0.100908,3053.55,11.745
3426,3284.51,10.479,0.100795,3053.82,11.7149
3427,3285.42,10.4857,0.100659,3054.09,11.6825
3428,3286.33,10.4924,0.100501,3054.36,11.6477
3429,3287.23,10.4991,0.100322,3054.63,11.6107
3430,3288.14,10.5058,0.100123,3054.89,11.5716
3431,3289.05,10.5126,0.0999034,3055.15,11.5305
3432,3289.96,10.5193,0.0996653,3055.41,11.4876
3433,3290.87,10.526,0.0994093,3055.67,11.4429
3434,3291.78,10.5328,0.0991361,3055.92,11.3965
3435,3292.69,10.5396,0.098847,3056.18,11.3487
3436,3293.6,10.5464,0.0985427,3056.43,11.2994
3437,3294.51,10.5532,0.0982244,3056.67,11.2489
3438,3295.41,10.56,0.0978931,3056.92,11.1973
3439,3296.32,10.5668,0.0975499,3057.16,11.1447
3440,3297.23,10.5736,0.0971959,3057.41,11.0913
3441,3298.14,10.5805,0.0968323,3057.65,11.0372
3442,3299.04,10.5874,0.0964602,3057.88,10.9826
3443,3299.95,10.5943,0.0960809,3058.12,10.9275
3444,3300.86,10.6012,0.0956954,3058.35,10.8723
3445,3301.76,10.6081,0.0953051,3058.58,10.8169
3446,3302.67,10.615,0.0949112,3058.8,10.7616
3447,3303.58,10.622,0.0945148,3059.03,10.7065
3448,3304.48,10.629,0.0941173,3059.25,10.6518
3449,3305.39,10.6359,0.09372,3059.47,10.5977
3450,3306.29,10.6429,0.0933241,3059.68,10.5442
3451,3307.2,10.65,0.0929309,3059.9,10.4916
3452,3308.1,10.657,0.0925417,3060.11,10.44
3453,3309.01,10.6641,0.0921578,3060.32,10.3896
3454,3309.91,10.6711,0.0917807,3060.53,10.3405
3455,3310.82,10.6782,0.0914115,3060.73,10.293
3456,3311.72,10.6853,0.0910517,3060.94,10.2472
3457,3312.61,10.6938,0.0906128,3061.19,10.192
3458,3313.49,10.7022,0.0901935,3061.44,10.1401
3459,3314.38,10.7107,0.0897967,3061.69,10.0919
3460,3315.26,10.7192,0.0894254,3061.93,10.0476
3461,3316.15,10.7278,0.0890825,3062.17,10.0078
3462,3317.03,10.7363,0.0887712,3062.41,9.97274
3463,3317.92,10.7449,0.0884949,3062.65,9.94293
3464,3318.8,10.7534,0.0882572,3062.89,9.91882
3465,3319.69,10.762,0.0880619,3063.12,9.90093
3466,3320.57,10.7706,0.0879131,3063.35,9.88981
3467,3321.45,10.7792,0.0878157,3063.58,9.8861
3468,3322.34,10.7878,0.0877747,3063.81,9.89052
3469,3323.22,10.7964,0.0877963,3064.05,9.90389
3470,3324.1,10.805,0.0878876,3064.28,9.92723
3471,3324.99,10.8136,0.088057,3064.51,9.96171
3472,3325.87,10.8222,0.0883146,3064.74,10.0088
3473,3326.76,10.8307,0.0886731,3064.97,10.0703
3474,3327.64,10.8393,0.0891479,3065.21,10.1485
3475,3328.53,10.8478,0.0897585,3065.45,10.2461
3476,3329.41,10.8563,0.0905295,3065.69,10.3667
3477,3330.3,10.8648,0.0914922,3065.94,10.515
3478,3331.18,10.8732,0.0926862,3066.19,10.6964
3479,3332.07,10.8815,0.0941617,3066.46,10.9182
3480,3332.96,10.8897,0.0959824,3066.73,11.1895
3481,3333.85,10.8979,0.0982281,3067.01,11.5212
3482,3334.74,10.9059,0.100998,3067.32,11.9271
3483,3335.64,10.9138,0.104415,3067.64,12.4238
3484,3336.53,10.9214,0.108627,3067.99,13.0308
3485,3337.43,10.9288,0.11381,3068.37,13.7713
3486,3338.34,10.9359,0.120169,3068.79,14.6715
3487,3339.25,10.9425,0.127938,3069.28,15.7611
3488,3340.17,10.9486,0.137378,3069.83,17.0723
3489,3341.09,10.9539,0.148771,3070.48,18.6402
3490,3342.04,10.9583,0.162413,3071.25,20.501
3491,3342.99,10.9614,0.17861,3072.19,22.6918
3492,3343.97,10.9629,0.197656,3073.33,25.2488
3493,3344.98,10.9624,0.21982,3074.74,28.2044
3494,3346.02,10.9591,0.245317,3076.5,31.5844
3495,3347.11,10.9525,0.274264,3078.7,35.4017
3496,3348.26,10.9417,0.306624,3081.45,39.6498
3497,3349.48,10.9255,0.342132,3084.87,44.2921
3498,3350.78,10.903,0.380204,3089.12,49.2513
3499,3352.19,10.873,0.419844,3094.33,54.3968
3500,3353.7,10.8347,0.459576,3100.62,59.5358
3501,3355.34,10.7873,0.497426,3108.05,64.4129
3502,3357.1,10.7311,0.531029,3116.62,68.7224
3503,3358.97,10.6668,0.557854,3126.21,72.1393
3504,3360.92,10.5963,0.57558,3136.57,74.3673
3505,3362.92,10.5222,0.582523,3147.37,75.194
3506,3364.93,10.4478,0.57799,3158.18,74.5358
3507,3366.89,10.3763,0.562431,3168.59,72.4572
3508,3368.78,10.3105,0.537333,3178.24,69.1555
3509,3370.57,10.2523,0.504883,3186.88,64.9171
3510,3372.24,10.2028,0.467551,3194.38,60.0631
3511,3373.78,10.1623,0.427707,3200.71,54.9002
3512,3375.22,10.1302,0.387366,3205.95,49.6877
3513,3376.55,10.1057,0.34807,3210.2,44.6236
3514,3377.79,10.0878,0.310884,3213.6,39.8435
3515,3378.96,10.0753,0.276461,3216.3,35.4299
3516,3380.07,10.0672,0.245126,3218.42,31.423
3517,3381.13,10.0628,0.216972,3220.08,27.8334
3518,3382.15,10.0611,0.191933,3221.38,24.6513
3519,3383.14,10.0616,0.169846,3222.4,21.8547
3520,3384.11,10.0639,0.150496,3223.2,19.4149
3521,3385.06,10.0675,0.133644,3223.83,17.3
3522,3386,10.0721,0.119045,3224.32,15.478
3523,3386.93,10.0774,0.106463,3224.72,13.9175
3524,3387.85,10.0834,0.0956769,3225.04,12.5889
3525,3388.76,10.0899,0.0864796,3225.3,11.4646
3526,3389.67,10.0967,0.0786819,3225.52,10.5192
3527,3390.57,10.1037,0.0721107,3225.7,9.72912
3528,3391.48,10.111,0.0666081,3225.86,9.07301
3529,3392.38,10.1184,0.0620301,3225.99,8.53139
3530,3393.27,10.126,0.0582462,3226.11,8.08672
3531,3394.17,10.1336,0.0551383,3226.22,7.72339
3532,3395.07,10.1414,0.0526009,3226.31,7.42771
3533,3395.96,10.1491,0.0505409,3226.4,7.18782
3534,3396.85,10.157,0.0488769,3226.48,6.99363
3535,3397.75,10.1648,0.0475393,3226.56,6.83667
3536,3398.64,10.1727,0.0464689,3226.64,6.70993
3537,3399.54,10.1806,0.0456164,3226.71,6.60768
3538,3400.43,10.1886,0.0449414,3226.78,6.52526
3539,3401.32,10.1965,0.0444107,3226.85,6.45897
3540,3402.21,10.2044,0.0439977,3226.91,6.40583
3541,3403.11,10.2124,0.0436811,3226.98,6.36351
3542,3404,10.2204,0.0434439,3227.04,6.33019
3543,3404.89,10.2283,0.0432728,3227.11,6.30441
3544,3405.78,10.2363,0.0431575,3227.17,6.2851
3545,3406.68,10.2443,0.0430899,3227.23,6.27139
3546,3407.57,10.2522,0.0430639,3227.3,6.26267
3547,3408.46,10.2602,0.0430749,3227.36,6.25846
3548,3409.35,10.2682,0.0431195,3227.42,6.25845
3549,3410.25,10.2761,0.0431955,3227.48,6.26242
3550,3411.14,10.2841,0.0433013,3227.55,6.27026
3551,3412.03,10.2921,0.0434363,3227.61,6.28194
3552,3412.92,10.3,0.0436004,3227.67,6.2975
3553,3413.82,10.308,0.043794,3227.74,6.31706
3554,3414.71,10.316,0.044018,3227.8,6.34079
3555,3415.6,10.3239,0.0442741,3227.86,6.36893
3556,3416.49,10.3319,0.044564,3227.93,6.40179
3557,3417.39,10.3398,0.0448904,3227.99,6.43973
3558,3418.28,10.3477,0.0452561,3228.06,6.4832
3559,3419.17,10.3556,0.0456649,3228.13,6.53273
3560,3420.07,10.3636,0.0461208,3228.2,6.58893
3561,3420.96,10.3715,0.0466287,3228.26,6.65252
3562,3421.85,10.3794,0.0471944,3228.34,6.72432
3563,3422.75,10.3872,0.0478244,3228.41,6.80531
3564,3423.64,10.3951,0.0485262,3228.48,6.89658
3565,3424.53,10.403,0.0493086,3228.56,6.99944
3566,3425.43,10.4108,0.0501816,3228.64,7.11536
3567,3426.32,10.4186,0.051157,3228.72,7.24608
3568,3427.22,10.4264,0.0522479,3228.8,7.39358
3569,3428.11,10.4341,0.05347,3228.89,7.56017
3570,3429.01,10.4419,0.0548409,3228.99,7.7485
3571,3429.9,10.4496,0.0563811,3229.08,7.96165
3572,3430.8,10.4572,0.0581142,3229.19,8.20317
3573,3431.7,10.4648,0.0600674,3229.3,8.47711
3574,3432.6,10.4724,0.0622716,3229.41,8.78816
3575,3433.5,10.4798,0.0647626,3229.54,9.14167
3576,3434.4,10.4873,0.0675809,3229.68,9.54374
3577,3435.3,10.4946,0.070773,3229.83,10.0013
3578,3436.2,10.5018,0.0743915,3229.99,10.5222
3579,3437.1,10.5089,0.0784957,3230.17,11.1154
3580,3438.01,10.5158,0.0831526,3230.38,11.7907
3581,3438.92,10.5225,0.0884373,3230.6,12.5592
3582,3439.83,10.5291,0.0944334,3230.87,13.4332
3583,3440.75,10.5353,0.101234,3231.16,14.4264
3584,3441.67,10.5413,0.10894,3231.51,15.5537
3585,3442.58,10.5477,0.119894,3232.01,17.1576
3586,3443.5,10.5534,0.132634,3232.63,19.0244
3587,3444.44,10.558,0.147407,3233.39,21.1902
3588,3445.39,10.5615,0.164475,3234.32,23.6924
3589,3446.37,10.5632,0.184102,3235.5,26.569
3590,3447.37,10.5629,0.206536,3236.97,29.8554
3591,3448.41,10.56,0.231985,3238.83,33.5811
3592,3449.5,10.5537,0.260574,3241.17,37.7631
3593,3450.64,10.5431,0.29229,3244.12,42.3985
3594,3451.85,10.5274,0.326906,3247.82,47.4528
3595,3453.15,10.5055,0.363893,3252.41,52.8479
3596,3454.54,10.4762,0.402327,3258.06,58.4484
3597,3456.05,10.4388,0.440819,3264.9,64.0509
3598,3457.67,10.3925,0.477495,3273,69.3829
3599,3459.42,10.3375,0.510094,3282.35,74.1158
3600,3461.27,10.2746,0.536186,3292.84,77.898
3601,3463.2,10.2055,0.55354,3304.19,80.4072
3602,3465.18,10.1329,0.560537,3316.04,81.4113
3603,3467.17,10.0598,0.556522,3327.93,80.8184
3604,3469.12,9.98945,0.541952,3339.41,78.6979
3605,3470.99,9.92454,0.518286,3350.07,75.2643
3606,3472.77,9.86698,0.487661,3359.65,70.8295
3607,3474.43,9.8178,0.452477,3368,65.7424
3608,3475.98,9.77719,0.415028,3375.09,60.3354
3609,3477.42,9.7447,0.377252,3381,54.889
3610,3478.76,9.71949,0.340623,3385.85,49.6157
3611,3480.02,9.70056,0.30615,3389.77,44.6603
3612,3481.2,9.68687,0.274441,3392.94,40.1093
3613,3482.33,9.67745,0.245787,3395.48,36.0035
3614,3483.41,9.67147,0.220256,3397.52,32.3514
3615,3484.45,9.66821,0.197761,3399.16,29.1391
3616,3485.47,9.66709,0.178125,3400.49,26.3399
3617,3486.46,9.66764,0.161119,3401.57,23.9193
3618,3487.44,9.66949,0.146488,3402.46,21.8398
3619,3488.4,9.67235,0.133977,3403.21,20.0634
3620,3489.35,9.67601,0.123337,3403.84,18.5536
3621,3490.29,9.68028,0.114331,3404.38,17.2757
3622,3491.23,9.68503,0.106745,3404.84,16.1983
3623,3492.16,9.69016,0.100379,3405.25,15.2929
3624,3493.08,9.69559,0.0950597,3405.62,14.5341
3625,3494.01,9.70124,0.0906296,3405.95,13.8996
3626,3494.93,9.70709,0.0869531,3406.25,13.3703
3627,3495.85,9.71308,0.0839126,3406.54,12.9296
3628,3496.77,9.71918,0.0814073,3406.8,12.5635
3629,3497.68,9.72538,0.0793521,3407.05,12.2601
3630,3498.6,9.73165,0.077675,3407.29,12.0094
3631,3499.51,9.73799,0.0763159,3407.51,11.8033
3632,3500.43,9.74436,0.0752249,3407.73,11.6347
3633,3501.34,9.75078,0.0743603,3407.95,11.4981
3634,3502.25,9.75722,0.0736878,3408.16,11.3885
3635,3503.17,9.76369,0.0731789,3408.36,11.3021
3636,3504.08,9.77017,0.0728098,3408.57,11.2355
3637,3504.99,9.77666,0.072561,3408.77,11.1862
3638,3505.9,9.78315,0.0724161,3408.97,11.1516
3639,3506.81,9.78966,0.0723615,3409.17,11.13
3640,3507.73,9.79616,0.0723855,3409.36,11.1198
3641,3508.64,9.80266,0.0724787,3409.56,11.1194
3642,3509.55,9.80915,0.0726326,3409.76,11.1278
3643,3510.46,9.81564,0.0728403,3409.96,11.1439
3644,3511.38,9.82212,0.0730958,3410.15,11.1669
3645,3512.29,9.8286,0.0733939,3410.35,11.1961
3646,3513.2,9.83505,0.0737299,3410.55,11.2306
3647,3514.11,9.8415,0.0741,3410.76,11.2701
3648,3515.03,9.84794,0.0745005,3410.96,11.3138
3649,3515.94,9.85435,0.0749283,3411.16,11.3615
3650,3516.85,9.86076,0.0753806,3411.37,11.4126
3651,3517.77,9.86714,0.0758548,3411.58,11.4667
3652,3518.68,9.87351,0.0763485,3411.79,11.5236
3653,3519.6,9.87986,0.0768596,3412,11.5829
3654,3520.51,9.88619,0.077386,3412.22,11.6442
3655,3521.43,9.8925,0.077926,3412.43,11.7074
3656,3522.34,9.89879,0.0784776,3412.65,11.7722
3657,3523.26,9.90506,0.0790392,3412.88,11.8382
3658,3524.17,9.91131,0.0796093,3413.1,11.9053
3659,3525.09,9.91753,0.0801863,3413.33,11.9732
3660,3526,9.92374,0.0807687,3413.56,12.0418
3661,3526.92,9.92992,0.0813552,3413.79,12.1108
3662,3527.84,9.93608,0.0819445,3414.02,12.18
3663,3528.75,9.94221,0.0825351,3414.26,12.2493
3664,3529.67,9.94833,0.083126,3414.5,12.3184
3665,3530.59,9.95442,0.0837158,3414.74,12.3873
3666,3531.51,9.96048,0.0843035,3414.99,12.4557
3667,3532.43,9.96653,0.0848879,3415.24,12.5234
3668,3533.35,9.97255,0.085468,3415.49,12.5905
3669,3534.26,9.97854,0.0860427,3415.74,12.6566
3670,3535.18,9.98452,0.0866111,3416,12.7217
3671,3536.1,9.99047,0.0871724,3416.26,12.7856
3672,3537.02,9.9964,0.0877255,3416.52,12.8483
3673,3537.94,10.0023,0.0882699,3416.78,12.9096
3674,3538.86,10.0082,0.0888046,3417.05,12.9695
3675,3539.78,10.014,0.0893291,3417.32,13.0279
3676,3540.71,10.0199,0.0898429,3417.59,13.0847
3677,3541.63,10.0257,0.0903452,3417.86,13.1398
3678,3542.55,10.0315,0.0908358,3418.14,13.1933
3679,3543.47,10.0373,0.0913143,3418.42,13.245
3680,3544.39,10.043,0.0917804,3418.7,13.295
3681,3545.32,10.0488,0.092234,3418.98,13.3433
3682,3546.24,10.0545,0.0926749,3419.26,13.3899
3683,3547.16,10.0602,0.0931031,3419.55,13.4348
3684,3548.08,10.0659,0.0935189,3419.83,13.478
3685,3549.01,10.0716,0.0939224,3420.12,13.5197
3686,3549.93,10.0772,0.094314,3420.41,13.5599
3687,3550.86,10.0828,0.0946941,3420.71,13.5986
3688,3551.78,10.0884,0.0950633,3421,13.6361
3689,3552.7,10.094,0.0954223,3421.29,13.6723
3690,3553.63,10.0996,0.0957718,3421.59,13.7076
3691,3554.55,10.1052,0.096113,3421.89,13.742
3692,3555.48,10.1108,0.0964467,3422.19,13.7757
3693,3556.4,10.1163,0.0967742,3422.49,13.809
3694,3557.33,10.1218,0.0970967,3422.79,13.842
3695,3558.25,10.1273,0.0974159,3423.1,13.875
3696,3559.18,10.1328,0.0977331,3423.4,13.9082
3697,3560.11,10.1383,0.0980502,3423.71,13.9419
3698,3561.03,10.1438,0.0983688,3424.01,13.9764
3699,3561.96,10.1493,0.098691,3424.32,14.0121
3700,3562.89,10.1547,0.0990188,3424.63,14.0491
3701,3563.81,10.1601,0.0993544,3424.94,14.0879
3702,3564.74,10.1655,0.0996999,3425.25,14.1289
3703,3565.67,10.1709,0.100058,3425.57,14.1722
3704,3566.59,10.1763,0.10043,3425.89,14.2184
3705,3567.52,10.1817,0.10082,3426.2,14.2678
3706,3568.45,10.187,0.10123,3426.52,14.3207
3707,3569.38,10.1923,0.101663,3426.84,14.3776
3708,3570.31,10.1977,0.10212,3427.17,14.4388
3709,3571.23,10.2029,0.102605,3427.49,14.5048
3710,3572.16,10.2082,0.103121,3427.82,14.5759
3711,3573.09,10.2134,0.10367,3428.16,14.6524
3712,3574.02,10.2187,0.104255,3428.49,14.7347
3713,3574.94,10.2247,0.105026,3428.91,14.8441
3714,3575.86,10.2306,0.105859,3429.33,14.9634
3715,3576.78,10.2366,0.106759,3429.76,15.0931
3716,3577.7,10.2424,0.107729,3430.2,15.2338
3717,3578.62,10.2482,0.108774,3430.64,15.386
3718,3579.55,10.254,0.109895,3431.09,15.5499
3719,3580.47,10.2596,0.111097,3431.55,15.7258
3720,3581.39,10.2652,0.112381,3432.02,15.914
3721,3582.32,10.2708,0.113747,3432.5,16.1144
3722,3583.24,10.2762,0.115198,3433,16.3271
3723,3584.17,10.2815,0.116732,3433.5,16.5519
3724,3585.1,10.2868,0.118348,3434.02,16.7886
3725,3586.03,10.2919,0.120045,3434.55,17.0366
3726,3586.96,10.297,0.12182,3435.1,17.2956
3727,3587.9,10.3019,0.123668,3435.66,17.5648
3728,3588.83,10.3067,0.125584,3436.24,17.8433
3729,3589.77,10.3114,0.127564,3436.83,18.1304
3730,3590.71,10.3159,0.1296,3437.45,18.4249
